record_id|financial_year|constituency|ward|project_name|project_category|project_description|approved_budget_zmw|amount_disbursed_zmw|amount_spent_zmw|project_status|completion_percentage|approval_date|completion_date|beneficiaries|contractor|source_title|source_url|date_accessed|notes
LCC-CDF-APPROVED-2024-037|2024|Lusaka Central|Kabulonga Ward|Construction of a maternity wing at Malata Health Post Phase 1|Health|Construction of a maternity wing at Malata Health Post Phase 1||||Approved||2024-03-18||||Lusaka Central Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-038|2024|Lusaka Central|Constituency-wide|Purchase of a paving machine|Roads and drainage|Purchase of a paving machine||||Approved||2024-03-18||||Lusaka Central Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-039|2024|Lusaka Central|Constituency-wide|Procurement of an ambulance|Equipment and vehicles|Procurement of an ambulance||||Approved||2024-03-18||||Lusaka Central Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-040|2024|Lusaka Central|Lubwa Ward|Rehabilitation of Inonge Wina Road|Roads and drainage|Rehabilitation of Inonge Wina Road||||Approved||2024-03-18||||Lusaka Central Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-041|2024|Mandevu|Chaisa Ward|Construction of a 1x3 classroom block at Chaisa Combined School Phase 1|Education|Construction of a 1x3 classroom block at Chaisa Combined School Phase 1||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-042|2024|Mandevu|Ngwerere Ward|Construction of a 1x3 classroom block at Ngwelele Primary School Phase 1|Education|Construction of a 1x3 classroom block at Ngwelele Primary School Phase 1||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-043|2024|Mandevu|Mpulungu Ward|Levelling and fencing of Bwafwano Recreation Ground Phase 1|Other community infrastructure|Levelling and fencing of Bwafwano Recreation Ground Phase 1||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-044|2024|Mandevu|Roma Ward|Construction of a maternity wing at Kasisi Health Post Phase 1|Health|Construction of a maternity wing at Kasisi Health Post Phase 1||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-045|2024|Mandevu|Raphael Chota Ward|Construction of drainage from St Pauls to Chipata Primary School|Roads and drainage|Construction of drainage from St Pauls to Chipata Primary School||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-046|2024|Mandevu|Constituency-wide|Rehabilitation of 2.8 km of gravel road|Roads and drainage|Rehabilitation of 2.8 km of gravel road||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-047|2024|Mandevu|Justin Kabwe Ward|Rehabilitation and construction of community drainage from Catholic Church to Kasangula Road|Roads and drainage|Rehabilitation and construction of community drainage from Catholic Church to Kasangula Road||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-048|2024|Mandevu|Kabanana Ward|Top-up funding for Kabanana water projects|Water and sanitation|Top-up funding for Kabanana water projects||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-049|2024|Mandevu|Constituency-wide|Procurement of an ambulance|Equipment and vehicles|Procurement of an ambulance||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-050|2024|Mandevu|Constituency-wide|Servicing of a grader and compactor|Equipment and vehicles|Servicing of a grader and compactor||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-051|2024|Mandevu|Constituency-wide|Procurement of 3,000 desks|Education|Procurement of 3,000 desks||||Approved||2024-02-02||||Mandevu Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-052|2024|Matero|Lima Ward|Procurement of furniture and equipment for Chitikuko Skills Centre|Other community infrastructure|Procurement of furniture and equipment for Chitikuko Skills Centre||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-053|2024|Matero|Kapwepwe Ward|Construction of drainages in Lilanda and Chitikuko|Roads and drainage|Construction of drainages in Lilanda and Chitikuko||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-054|2024|Matero|Kapwepwe Ward|Completion of Kapwepwe Clinic|Health|Completion of Kapwepwe Clinic||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-055|2024|Matero|Muchinga Ward|Construction of an ablution block at Edwin Mulongoti|Other community infrastructure|Construction of an ablution block at Edwin Mulongoti||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-056|2024|Matero||Rehabilitation of Chunga Market facilities|Markets and commerce|Rehabilitation of Chunga Market facilities||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date. The ward was unclear in the scanned source and was left blank.
LCC-CDF-APPROVED-2024-057|2024|Matero|Lima Ward|Installation of street lighting from Children International Road to Katambalala Road junction|Roads and drainage|Installation of street lighting from Children International Road to Katambalala Road junction||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-058|2024|Matero||Erection of a wall fence at Matero Library|Other community infrastructure|Erection of a wall fence at Matero Library||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date. The ward was unclear in the scanned source and was left blank.
LCC-CDF-APPROVED-2024-059|2024|Matero|Mwembeshi Ward|Construction of Kabole Bridge|Roads and drainage|Construction of Kabole Bridge||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-060|2024|Matero|Muchinga Ward|Rehabilitation of T.C. and M.K. junctions|Roads and drainage|Rehabilitation of T.C. and M.K. junctions||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-061|2024|Matero|Constituency-wide|Procurement of an ambulance|Equipment and vehicles|Procurement of an ambulance||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-062|2024|Matero|Constituency-wide|Additional funding for procurement of a tipper truck|Equipment and vehicles|Additional funding for procurement of a tipper truck||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-063|2024|Matero|Mwembeshi Ward|Construction of a classroom block at Namando Combined School|Education|Construction of a classroom block at Namando Combined School||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-064|2024|Matero|Constituency-wide|Grading and road-bed preparation of selected roads|Roads and drainage|Grading and road-bed preparation of selected roads||||Approved||2024-08-08||||Matero Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-065|2024|Munali|Chankunkula Ward|Chelstone Bazaar and Muntanga roads|Roads and drainage|Chelstone Bazaar and Muntanga roads||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-066|2024|Munali|Chankunkula Ward|Chelstone Green roads|Roads and drainage|Chelstone Green roads||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-067|2024|Munali|Kalikiliki Ward|Kalikiliki St Augustine Road|Roads and drainage|Kalikiliki St Augustine Road||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-068|2024|Munali|Kalikiliki Ward|Kalikiliki Transmitter roads|Roads and drainage|Kalikiliki Transmitter roads||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-069|2024|Munali|Kalingalinga Ward|Kalingalinga Second UNZA Last Road|Roads and drainage|Kalingalinga Second UNZA Last Road||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-070|2024|Munali|Mtendere Ward|Vera Chiluba Road to Jesus Army Road|Roads and drainage|Vera Chiluba Road to Jesus Army Road||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-071|2024|Munali|Munali Ward|Norwell to Amos Nachinga interconnector roads|Roads and drainage|Norwell to Amos Nachinga interconnector roads||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-072|2024|Munali|Munali Ward|Little Panda and Circuit roads|Roads and drainage|Little Panda and Circuit roads||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-073|2024|Munali|Mtendere Ward|Mtendere Church Road|Roads and drainage|Mtendere Church Road||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-074|2024|Munali|Chainda Ward|Construction of a semi-detached house at Chainda Primary School|Education|Construction of a semi-detached house at Chainda Primary School||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-075|2024|Munali|Chainda Ward|Construction of an ablution block at Chainda Open School|Education|Construction of an ablution block at Chainda Open School||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-076|2024|Munali|Kalingalinga Ward|Construction of a 1x3 classroom block at Kalingalinga Primary School|Education|Construction of a 1x3 classroom block at Kalingalinga Primary School||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-077|2024|Munali|Kapwelyomba Ward|Construction of a 1x3 classroom block at Kapwelyomba Primary School|Education|Construction of a 1x3 classroom block at Kapwelyomba Primary School||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-078|2024|Munali|Munali Ward|Construction of a 2x3 classroom block at Kaunda Square Secondary School|Education|Construction of a 2x3 classroom block at Kaunda Square Secondary School||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
LCC-CDF-APPROVED-2024-079|2024|Munali|Chankunkula Ward|Procurement of an ambulance|Equipment and vehicles|Procurement of an ambulance||||Approved||2024-02-21||||Munali Constituency 2024 CDF Project Approval|https://www.lcc.gov.zm/publications/|2026-09-14|Verified from the official 2024 constituency approval document. The available source did not report a project-specific budget, disbursement, expenditure, contractor, beneficiaries, completion percentage or completion date.
